"REGION"|"SUBREGION"|"PROVINCIA"|"CLAVE"|"EXPAN"|"AÑO"|"TRIMESTRE"|"CV1A01"|"CV1A02"|"CV1B01_A"|"CV1B01_B"|"CV1B01_C"|"CV1B02"|"CV1B03"|"CV1B04"|"CV1B05"|"CV1B06"|"CV1B07"|"CV1B08"|"CV1B09"|"CV1B10"|"CV1B11"|"CV1B12"|"CV1C01"|"CH01_A"|"CH01_B"|"CH01_C"|"CH01_D"|"CH02_A"|"CH02_B"|"CH03"|"CH04"|"CH05"|"CH06"|"CH07"|"CH08"|"CH09"|"CH10"|"CH11"|"CH12"|"CH13_A"|"CH13_B"|"CH14"|"CH15"|"JSEXO"|"JEDAD"|"JGRUPEDAD"|"JCOMED2"|"JCOMED3"|"JCONDOCUP"|"JCATOCUP_S"|"JCATOCUP_A"|"JNIVINS"|"JSITOCUP"|"JCATOCUP"|"JCOMED"|"CANTMIEM"|"MENOR14"|"MAYOR65"|"CANTPING"|"PERMIEOC"|"TASADEP"|"CANTADEQUI"|"MIEMAGRUP"|"CANTOCUP"|"REGTEN"|"PROPAUTO"|"PROPAUTO2"|"TIPOHOG"|"GC_1"|"GC_2"|"GC_3"|"GC_4"|"GC_5"|"GC_6"|"GC_7"|"GC_8"|"GC_9"|"GASTOT"|"FP_CONTADO"|"FP_CREDITO"|"FP_TRABAJO"|"FP_TARJETAS"|"FP_OTRAS"|"FP_INDEF"|"TN_AUTOSERV"|"TN_COMEDOR"|"TN_RESTAURANT"|"TN_ESPECIE"|"TN_INTERNET"|"TN_HIPSUP"|"TN_OTROS"|"TN_INDEF"|"INGTOTH"|"INGPCH"|"MINGTOTH"|"MINGPCH"|"M_NRING"|"GASCOMP"|"GASVENT"|"DECGAPHR"|"DECGAPHT"|"QUIGAPHR"|"QUIGAPHT"|"VINPCH_R"|"DECIMPHT"|"DECIMTHT"|"DECIPPHT"|"DECIPTHT"|"DECIMPHTEXPAN"|"DECIMTHTEXPAN"|"DECIPPHTEXPAN"|"DECIPTHTEXPAN"|"QUI23PHR"|"GASTOC2C3"|"DECGAPHREXPAN"|"DECGAPHTEXPAN"|"DECGAPHP"|"DECGAPHPEXPAN"
"3"|"3A"|"66"|"7105"|196|2013|4|"1"|"2"|"1"|"1"|"1"|"1"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"2"|"2"|"2"|1|28|1|"1"|"1"|"1"|""|""|"05"|"2"|"1"|"2"|4|2|0|2|2|2|2,95|4|2|"2"|"1"|"1"|"3"|1407,19|2270|180,5|49,95|19,35|129|40|0|214,14|4310,13|4267,13|0|0|43|0|0|3942,09|0|0|0|0|62,74|305,3|0|7134,51|1783,6275|6467,84|1616,96|0|4310,13|0|6|5|3|3|11|6|7|6|8|5|7|5|7|3|3768,33|6|4|6|6
"3"|"3A"|"66"|"13643"|212|2013|4|"2"|""|"1"|"1"|"1"|"4"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"1"|"1"|"1"|1|"1"|"2"|"1"|"2"|2|36|2|"1"|"1"|"1"|""|""|"06"|"3"|"2"|"2"|3|1|0|2|1,5|1,5|1,81|3|2|"2"|"1"|"1"|"4"|2596,13|450|202|153,17|150|60,2|253,67|0|228,4|4093,57|4093,57|0|0|0|0|0|3943,57|0|0|0|0|0|0|150|4183,33|1394,44333|4100|1366,66667|0|4093,57|0|7|6|4|3|13|5|5|5|5|5|5|4|4|4|3977,47|7|5|7|7
"3"|"3A"|"66"|"9600"|311|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"3"|2|"1"|"2"|"1"|"2"|2|68|4|"2"|"2"|"2"|""|""|"01"|"1"|""|"1"|2|0|1|2||1|1,64|2|0|"2"|"1"|"1"|"3"|1190,24|235|121,02|63,21|0|0|153|0|20|1782,47|1782,47|0|0|0|0|0|1667,23|0|0|0|0|115,24|0|0|2762,5|1381,25|2550|1275|0|1782,47|0|4|4|2|2|8|5|3|5|3|4|3|4|2|3|1782,47|4|3|5|5
"3"|"3A"|"66"|"9212"|207|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"2"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"1"|"1"|"3"|2|"2"|"1"|"1"|"2"|2|58|3|"1"|"1"|"1"|"1"|""|"06"|"2"|"1"|"2"|1|0|0|1|1|1|0,74|1|1|"2"|"1"|"1"|"1"|180,6|0|115|0|0|70|0|0|0|365,6|365,6|0|0|0|0|0|330,6|0|0|0|0|35|0|0|908,33|908,33|950|950|0|365,6|0|1|1|1|1|2|3|1|3|1|3|2|2|1|1|365,6|1|1|2|2
"3"|"3A"|"66"|"1301"|250|2013|4|"1"|"2"|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|4|2|"2"|""|"1"|"1"|"1"|"1"|2|"1"|"1"|"1"|"2"|2|62|3|"3"|"4"|"2"|""|""|"04"|"1"|""|"1"|3|0|0|3|1,5|1|2,38|3|2|"2"|"1"|"1"|"3"|997,6|180|119,15|11|356|124|146|0|45|1978,75|1978,75|0|0|0|0|0|1190,35|0|0|0|0|380,8|51,6|356|4405|1468,33333|4340|1446,66667|0|1978,75|0|3|2|2|1|5|5|5|5|5|5|5|4|5|2|1927,15|3|2|4|4
"3"|"3A"|"66"|"9425"|128|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|4|3|"1"|"1"|"1"|"1"|"1"|"4"|2|"1"|"1"|"1"|"2"|2|52|3|"2"|"2"|"1"|""|""|"08"|"2"|"1"|"1"|5|1|0|4|1,25|1,25|3,91|5|4|"2"|"1"|"1"|"4"|2236,87|1725|127,91|704,67|1500|-846|381,33|0|203,33|6033,11|5963,11|1070|0|0|0|0|4717,76|0|328,95|0|0|421,4|45|520|12764,69|2552,938|15837,02|3167,404|1|7033,11|-1000|6|5|3|3|12|9|10|8|10|8|10|7|10|4|5538,61|6|4|7|7
"3"|"3A"|"66"|"14315"|197|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|4|3|"1"|"1"|"1"|"1"|"1"|"4"|2|"1"|"2"|"1"|"2"|2|53|3|"4"|"7"|"2"|""|"1"|"04"|"1"|""|"1"|6|3|0|3||2|4,52|5|0|"2"|"1"|"1"|"4"|2008,75|2172|113,14|328,73|90,75|116,1|271|0|498,46|5598,93|4683,93|915|0|0|0|0|4359,8|0|92,45|0|8,6|908,38|124,7|105|5040|840|4190|698,33333|0|5598,93|0|5|4|3|2|9|3|5|3|6|3|5|2|5|3|5091,53|5|3|6|5
"3"|"3A"|"66"|"482"|267|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"2"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|2|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"2"|"1"|"2"|2|62|3|"4"|"7"|"1"|"1"|""|"01"|"2"|"1"|"1"|6|1|0|5|1,2|1,2|5,81|5|5|"2"|"1"|"1"|"4"|1940,26|440|133,38|118,02|0|133,3|0|0|148,53|2913,49|2913,49|0|0|0|0|0|2485,15|0|215|0|25,8|75,04|112,5|0|5421,67|903,61167|6680|1113,33333|0|2913,49|0|2|2|1|1|3|4|7|3|6|4|7|2|6|1|2438,34|2|1|2|2
"3"|"3A"|"66"|"17369"|247|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"1"|"1"|"4"|2|"1"|"1"|"1"|"1"|2|50|3|"4"|"7"|"2"|""|""|"04"|"1"|""|"1"|12|8|0|4|6|3|8,92|5|2|"2"|"1"|"1"|"4"|2446,2|1592,5|191,61|81,13|0|445|80|40|450,5|5326,94|5306,94|20|0|0|0|0|4404,16|0|0|0|0|794,99|43|84,79|7477,67|623,13917|7936|661,33333|0|5326,94|0|2|1|1|1|3|2|8|2|8|2|8|1|7|1|4952,84|2|1|2|2
"3"|"3A"|"66"|"3787"|196|2013|4|"1"|"2"|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|4|3|"1"|"1"|"1"|"1"|"1"|"4"|2|"1"|"2"|"1"|"2"|1|54|3|"1"|"1"|"1"|""|""|"03"|"3"|"2"|"2"|7|3|0|2|7|3,5|6,05|5|1|"2"|"1"|"1"|"3"|2208,91|1102|136|16|0|419,25|40|0|58|3980,16|3965,16|15|0|0|0|0|3701,56|0|0|0|0|0|263,6|15|3816,67|545,23857|3900|557,14286|0|3980,16|0|2|2|1|1|4|2|5|1|4|2|5|1|4|1|3001,05|2|2|3|3
"3"|"3A"|"66"|"16749"|372|2012|3|"2"|""|"2"|"1"|"1"|"1"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"1"|"4"|"1"|"3"|2|"1"|"2"|"3"|""|2|37|2|"1"|"1"|"1"|"2"|"1"|"05"|"3"|"2"|"2"|4|1|0|2|2|2|2,88|4|2|"1"|"1"|"1"|"3"|1078,02|96|545,18|26,9|17,2|211,6|5|0|168,44|2148,34|2023,34|0|125|0|0|0|1246,77|25,8|0|125|0|0|348,18|402,59|3716,25|929,0625|5187,5|1296,875|0|2148,34|0|2|2|1|1|4|5|6|3|4|4|6|2|4|2|1995,69|2|2|3|3
"3"|"3A"|"66"|"6113"|603|2012|3|"2"|""|"2"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"3"|"3"|"3"|"3"|"3"|"1"|3|3|"1"|"1"|"1"|"1"|"1"|"3"|2|"1"|"1"|"1"|"2"|1|64|3|"2"|"2"|"1"|""|""|"04"|"2"|"1"|"1"|6|2|0|5|1,5|1,2|4,75|5|4|"2"|"2"|"2"|"4"|825,61|0|424,99|0|177|4861,67|140|0|40,9|6470,17|6470,17|0|0|0|0|0|5148,94|0|0|0|0|0|938,33|382,9|12375,85|2062,64167|11585,89|1930,98167|0|6470,17|0|6|5|3|3|11|7|9|7|10|6|9|6|9|3|6255,17|6|4|6|6
"3"|"3A"|"66"|"1752"|546|2012|3|"2"|""|"2"|"1"|"1"|"1"|"4"|"1"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"2"|1|1|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"2"|"1"|"2"|2|38|2|"1"|"1"|"2"|""|""|"05"|"1"|""|"2"|4|2|0|2|4|2|3,09|4|1|"2"|"1"|"1"|"3"|3018,6|0|154,48|517,45|0|0|210|8,6|464,4|4373,53|4306,86|66,67|0|0|0|0|3867,68|0|0|0|0|0|505,85|0|3333,33|833,3325|3480|870|0|4373,53|0|6|5|3|3|11|3|4|3|4|3|4|2|3|3|3975,78|6|4|6|6
"3"|"3A"|"66"|"8881"|613|2012|3|"2"|""|"1"|"1"|"1"|"1"|"2"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"1"|"1"|"3"|2|"1"|"2"|"3"|""|2|60|3|"2"|"2"|"1"|""|""|"08"|"2"|"1"|"1"|3|0|0|3|1,5|1|1,8|3|2|"1"|"1"|"1"|"4"|1442,01|820|955,44|409,13|203,33|192,2|595|1241|102,4|5960,51|5960,51|0|0|0|0|0|3234,97|0|206,4|0|0|12|610,14|1897|11240,67|3746,89|9095,01|3031,67|0|5960,51|0|9|8|5|4|17|8|9|9|9|8|9|9|9|5|5633,71|8|7|8|8
"5"|"5"|"74"|"119"|29|2012|1|"2"|""|"2"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"2"|"3"|"3"|"3"|"3"|"3"|"1"|4|1|"1"|"2"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"2"|2|62|3|"2"|"2"|"2"|""|"1"|"08"|"1"|""|"1"|1|0|0|1||1|0,64|1|0|"2"|"1"|"1"|"1"|908,59|0|99,55|480,72|111,8|152,25|417,3|0|183,16|2353,37|2006,7|106,67|0|0|0|0|1903,46|0|150,5|0|0|0|57,25|242,16|5500|5500|4000|4000|0|2353,37|0|9|8|5|4|17|9|5|10|6|9|5|10|6|5|2284,57|8|8|9|9
"5"|"5"|"74"|"8524"|21|2012|1|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"2"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|3|1|"1"|"1"|"1"|"4"|"1"|"2"|2|"2"|"2"|"1"|"2"|1|89|4|"2"|"2"|"2"|""|""|"03"|"1"|""|"1"|1|0|1|1||1|0,82|1|0|"2"|"1"|"1"|"1"|440,97|0|55,2|141,18|0|0|66,6|0|6|709,95|709,95|0|0|0|0|0|658,35|0|0|0|0|0|51,6|0|3033,33|3033,33|2800|2800|0|709,95|0|3|3|2|2|5|8|3|8|3|8|3|8|3|2|658,35|3|2|2|2
"5"|"5"|"74"|"4478"|24|2012|1|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"2"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|4|1|"1"|"1"|"1"|"1"|"1"|"2"|2|"1"|"1"|"1"|"2"|1|78|4|"2"|"2"|"2"|""|""|"04"|"1"|""|"1"|2|0|2|2|2|1|1,46|2|1|"2"|"1"|"1"|"2"|906,66|64,75|138,99|387,05|0|80|201|0|79,4|1857,85|1597,85|20|0|0|0|0|1527,85|0|0|0|0|0|90|240|4583,34|2291,67|4400|2200|0|1857,85|0|4|4|2|2|8|7|5|7|5|7|6|7|5|3|1857,85|4|3|4|4
"5"|"5"|"74"|"19790"|23|2012|1|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"2"|"1"|"2"|"3"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"2"|1|40|2|"2"|"2"|"1"|""|""|"08"|"3"|"2"|"1"|3|1|0|2|1,5|1,5|2,3|3|2|"2"|"1"|"1"|"3"|1417,07|485|195,63|256,34|70|581|353,5|0|365|3723,54|2676,25|741,34|305,95|0|0|0|3347,59|0|0|305,95|0|0|0|70|5000|1666,66667|5000|1666,66667|0|3723,54|0|6|5|3|3|11|6|6|5|6|6|6|5|5|4|3723,54|6|5|5|5
"5"|"5"|"74"|"17705"|24|2012|1|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|4|1|"1"|"1"|"1"|"1"|"1"|"1"|2|"1"|"1"|"1"|"2"|1|75|4|"2"|"2"|"2"|""|""|"06"|"1"|""|"1"|2|0|2|2||1|1,46|2|0|"2"|"2"|"2"|"2"|1122,3|100,9|100,18|1229|80|561,91|170,88|11,83|2,22|3379,22|2179,22|0|0|0|0|0|2099,6|0|0|0|0|0|77,4|1202,22|5633,33|2816,665|5200|2600|0|3379,22|0|7|7|4|4|14|8|6|8|6|8|6|7|6|4|2844,6|7|6|7|7
"5"|"5"|"74"|"16183"|23|2012|1|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|4|1|"1"|"1"|"1"|"1"|"1"|"2"|2|"2"|"1"|"1"|"2"|2|90|4|"2"|"2"|"2"|""|""|"03"|"1"|""|"1"|1|0|1|1||1|0,64|1|0|"2"|"1"|"1"|"1"|895,5|89|111,88|1300|0|226,55|0|0|83,77|2706,7|1406,7|0|0|0|0|0|1404,85|0|0|0|0|0|0|1301,85|3466,67|3466,67|3200|3200|0|2706,7|0|9|9|5|5|18|9|4|9|4|8|4|8|3|5|2627,15|9|8|9|9
"5"|"5"|"74"|"8662"|25|2012|1|"2"|""|"2"|"1"|"1"|"1"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"2"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"2"|2|1|"1"|"1"|"1"|"4"|"1"|"2"|2|"1"|"2"|"3"|""|1|24|1|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|3|1|0|1|3|3|2,36|3|1|"1"|"2"|"2"|"3"|1357,53|119|629,08|278,65|744,07|3724|1453,51|0|945,62|9251,46|8179,46|1405,33|0|0|0|0|6597,96|0|0|0|0|10|2180,16|463,34|4663,89|1554,63|4229,51|1409,83667|0|9584,79|-333,33|9|9|5|5|18|5|5|5|5|5|5|4|5|5|8825,76|9|9|9|9
"5"|"5"|"74"|"13044"|23|2012|1|"2"|""|"2"|"1"|"2"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"3"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|3|1|"1"|"1"|"1"|"1"|"1"|"2"|1|"1"|"2"|"7"|""|2|72|4|"3"|"2"|"1"|""|""|"04"|"3"|"2"|"1"|1|0|1|1|1|1|0,64|1|1|"2"|"1"|"1"|"1"|1465,33|70|83,14|57,26|41,5|55,9|430,37|0|223,31|2426,81|2133,25|0|293,56|0|0|0|2022,88|0|0|293,56|0|0|53,87|56,5|3758,33|3758,33|3600|3600|0|2426,81|0|9|8|5|4|17|9|4|9|4|9|5|9|4|5|2263,84|9|8|9|9
"5"|"5"|"74"|"10377"|50|2012|2|"2"|""|"1"|"1"|"1"|"1"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"3"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"4"|"1"|"3"|1|"1"|"2"|"1"|"2"|1|34|1|"1"|"1"|"1"|""|""|"05"|"3"|"2"|"2"|2|0|0|1|2|2|1,74|2|1|"2"|"1"|"1"|"2"|1419,81|53,5|125,75|127,2|208,8|3,33|0|0|148,41|2086,8|2086,8|0|0|0|0|0|1677,26|0|0|0|0|269,54|0|140|1000|500|1000|500|0|2086,8|0|5|4|3|2|9|2|1|1|1|2|2|1|1|3|1910,5|5|4|4|4
"5"|"5"|"74"|"17310"|68|2012|2|"2"|""|"1"|"1"|"1"|"1"|"4"|"5"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"3"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|5|2|"1"|"1"|"1"|"4"|"1"|"2"|1|"1"|"1"|"1"|"2"|1|59|3|"2"|"2"|"1"|""|""|"03"|"3"|"2"|"1"|3|0|1|3|1,5|1|2,38|3|2|"2"|"1"|"1"|"3"|1017,18|240|298|495,17|45|293,83|190,8|162,9|0|2742,88|2347,88|395|0|0|0|0|2318,88|0|0|0|0|134|0|290|4030|1343,33333|4855|1618,33333|0|2742,88|0|4|4|2|2|8|6|6|4|5|5|6|4|4|3|2704,18|4|3|3|4
"5"|"5"|"74"|"18389"|84|2012|2|"2"|""|"2"|"2"|"2"|"5"|"4"|"1"|"1"|"2"|"2"|"1"|"1"|"1"|"3"|"1"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"3"|""|"3"|"4"|"1"|"4"|2|"1"|"2"|"3"|""|1|31|1|"1"|"1"|"1"|""|""|"04"|"2"|"1"|"2"|6|4|0|2|6|3|4,22|5|1|"1"|"1"|"1"|"3"|1083,82|0|514|0|0|0|35|0|21,5|1654,32|1654,32|0|0|0|0|0|1126,32|0|0|0|0|43|35|450|2564,67|427,445|2648|441,33333|0|1654,32|0|1|1|1|1|1|2|3|1|2|2|3|1|2|1|1611,32|1|1|1|1
"5"|"5"|"74"|"7517"|61|2012|2|"2"|""|"2"|"2"|"2"|"1"|"4"|"5"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"4"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"2"|5|3|"1"|"2"|"1"|"1"|"1"|"2"|1|"1"|"1"|"1"|"1"|1|73|4|"2"|"2"|"1"|""|""|"08"|"3"|"2"|"1"|5|1|2|4|2,5|1,25|4,22|5|2|"2"|"1"|"1"|"4"|3831,32|4650|456,67|480,33|60|4116|1528,73|200|510|15833,05|13479,72|2020|333,33|0|0|0|11716,89|0|1849|333,33|0|103|537,5|1293,33|28322,67|5664,534|35938|7187,6|0|15833,05|0|10|9|5|5|19|10|10|10|10|10|10|10|10|5|12272,65|9|9|10|9
"5"|"5"|"74"|"17501"|67|2012|2|"2"|""|"1"|"2"|"1"|"1"|"4"|"8"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"5"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"2"|8|3|"1"|"1"|"1"|"4"|"1"|"2"|2|"1"|"1"|"1"|"2"|1|74|4|"2"|"2"|"1"|""|""|"03"|"3"|"2"|"1"|3|0|1|3|1,5|1|2,56|3|2|"2"|"1"|"1"|"3"|1824,08|380|271,89|930,16|0|1421,9|103,33|0|255,58|5186,94|4346,94|840|0|0|0|0|4929,29|86|94,6|0|0|30|0|47,05|8851,4|2950,46667|11308,46|3769,48667|0|5186,94|0|7|7|4|4|14|9|9|8|8|9|9|8|8|4|4232,34|7|6|7|7
"5"|"5"|"74"|"6962"|49|2012|2|"2"|""|"2"|"2"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"3"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"2"|3|3|"1"|"1"|"1"|"4"|"1"|"2"|2|"1"|"1"|"1"|"2"|2|65|4|"2"|"2"|"2"|""|""|"03"|"1"|""|"1"|3|0|2|3|3|1|2,2|3|1|"2"|"1"|"1"|"4"|2445,22|460|81,78|477,1|743,9|200|0|0|412,8|4820,8|4640,8|180|0|0|0|0|4752|0|0|0|0|0|68,8|0|9499|3166,33333|9544|3181,33333|0|4820,8|0|7|7|4|4|14|9|9|8|9|8|9|8|9|4|4820,8|7|6|7|7
"5"|"5"|"74"|"11146"|34|2012|2|"2"|""|"2"|"2"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|1|"1"|"1"|"1"|"4"|"1"|"2"|1|"1"|"2"|"3"|""|2|28|1|"2"|"2"|"1"|""|""|"05"|"2"|"1"|"1"|1|0|0|1|1|1|0,74|1|1|"1"|"1"|"1"|"1"|1194,33|377|709|622,28|0|0|296|0|167,7|3366,31|2906,31|460|0|0|0|0|2336,31|0|236,5|0|0|0|193,5|600|1500|1500|1500|1500|0|3366,31|0|10|9|5|5|19|5|2|5|1|5|2|4|1|5|2768,61|9|9|10|10
"5"|"5"|"74"|"3623"|33|2012|2|"2"|""|"2"|"2"|"1"|"1"|"4"|"5"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"3"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|5|5|"1"|"1"|"1"|"4"|"1"|"2"|1|"1"|"1"|"1"|"2"|1|47|2|"1"|"1"|"1"|""|""|"10"|"3"|"3"|"2"|5|1|0|3|1,66667|1,6666666667|4,37|5|3|"2"|"1"|"1"|"3"|1681,52|685|160,17|405,25|127,28|605,1|751,8|420|527,74|5363,86|4592,87|0|770,99|0|0|0|4147,87|25|0|770,99|0|0|0|420|5300|1060|5300|1060|0|5363,86|0|5|5|3|3|9|4|6|3|6|4|6|3|6|3|4923,11|5|4|4|4
"5"|"5"|"74"|"10455"|44|2012|2|"2"|""|"2"|"1"|"2"|"1"|"4"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|2|"1"|"1"|"1"|"4"|"1"|"2"|2|"1"|"2"|"1"|"2"|1|38|2|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|1|0|0|1|1|1|1|1|1|"2"|"1"|"1"|"1"|2731,58|1800|140,98|500,02|297,9|0|100|0|670,4|6240,88|5590,88|650|0|0|0|0|5848,38|0|322,5|0|0|0|0|70|6550|6550|6400|6400|1|6240,88|0|10|10|5|5|20|10|7|10|7|10|7|10|7|5|5656,08|10|10|10|10
"5"|"5"|"74"|"13412"|63|2012|2|"2"|""|"2"|"2"|"2"|"1"|"4"|"5"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"4"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|5|2|"1"|"1"|"1"|"4"|"1"|"2"|1|"1"|"1"|"1"|"2"|1|67|4|"2"|"2"|"1"|""|""|"04"|"3"|"2"|"1"|3|0|1|2|1,5|1,5|2,46|3|2|"2"|"1"|"1"|"3"|2571,4|110|321,07|1034|180|1285|121,6|0|0|5623,07|4537,07|1000|86|0|0|0|5357,07|0|0|86|0|0|0|180|5350|1783,33333|5800|1933,33333|0|5623,07|0|8|7|4|4|15|7|7|6|6|6|7|5|6|4|4711,47|8|7|8|7
"5"|"5"|"74"|"2404"|29|2012|2|"2"|""|"2"|"2"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|3|"1"|"1"|"1"|"4"|"1"|"2"|1|"1"|"2"|"1"|"2"|1|43|2|"1"|"1"|"1"|""|""|"06"|"3"|"2"|"2"|4|0|0|2|2|2|3,84|4|2|"2"|"2"|"2"|"3"|3364,76|3830|2340,17|1198,74|817|2183|856,66|260|96,32|14946,65|12345,33|706,67|1894,65|0|0|0|10119,62|392,38|0|1894,65|0|430|350|1760|9000|2250|7000|1750|0|14946,65|0|10|9|5|5|19|6|8|7|9|6|8|6|8|5|12920,27|10|9|10|10
"5"|"5"|"74"|"12595"|44|2012|2|"2"|""|"2"|"2"|"2"|"1"|"4"|"1"|"1"|"3"|"1"|"1"|"1"|"1"|"2"|"2"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"1"|"4"|"1"|"3"|2|"1"|"2"|"1"|"2"|1|35|2|"1"|"1"|"1"|""|""|"07"|"2"|"1"|"2"|1|0|0|1|1|1|1|1|1|"2"|"1"|"1"|"1"|1784,5|100|612,33|432,5|0|10|165,8|0|0|3105,13|2938,46|166,67|0|0|0|0|2436,4|0|0|0|0|0|668,73|0|2200|2200|2200|2200|0|3105,13|0|9|9|5|5|18|7|3|7|2|7|3|6|2|5|2898,73|9|9|9|9
