"REGION"|"SUBREGION"|"PROVINCIA"|"EXPAN"|"CLAVE"|"MIEMBRO"|"CONDOCUP"|"CATOCUP"|"CP24"|"CATOCUP_S"|"CATOCUP_A"|"INGTOTP"|"M_INGTOTP"|"INGTOTP_IMP"|"CANTFTOT"|"CANTFIMP"|"INGLABT"|"M_INGLABT"|"INGLABT_IMP"|"INGOCPAL"|"M_INGOCPAL"|"INGOCSEC"|"M_INGOCSEC"|"INGOCANT"|"M_INGOCANT"|"IJUBILACION"|"M_IJUBILACION"|"IRENTAS"|"M_IRENT"|"ITRANSFERMON"|"M_ITRANSFERMON"|"IAUTOCONSUMO"|"M_IAUTOCONSUMO"
"1"|"1B"|"6"|3345|"10364"|1|"1"|"1"|"1"|""|""|1700|"1"|1700|2|1|0|"1"|1700|1700|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1B"|"6"|5917|"6522"|5|"2"|""|""|""|""|2282,5|"1"|2282,5|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|2282,5|"1"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|223|"14111"|3|"1"|"1"|"1"|""|""|1510,47|"1"|1510,47|2|1|0|"1"|1510,47|1510,47|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1B"|"6"|4001|"1004"|4|"1"|"1"|"1"|""|""|1500|"1"|1500|2|1|0|"1"|1500|1500|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|6415|"4479"|3|"1"|"1"|"1"|""|""|480|"1"|480|2|1|0|"1"|480|480|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|111|"3661"|5|"2"|""|""|""|""|1678,51|"1"|1678,51|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|1678,51|"1"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|544|"4097"|2|"1"|"2"|"1"|""|""|983,33|"1"|983,33|2|1|0|"1"|983,33|983,33|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1B"|"6"|1683|"6335"|3|"1"|"1"|"1"|""|""|400|"1"|400|2|1|0|"1"|400|400|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|242|"15814"|3|"1"|"1"|"1"|""|""|2300|"1"|2300|2|1|0|"1"|2300|2300|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"94"|89|"8355"|2|"1"|"1"|"1"|""|""|0|"1"|0|2|1|0|"1"|0|0|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|374|"17254"|3|"1"|"1"|"1"|""|""|40|"1"|40|2|1|0|"1"|40|40|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|266|"11759"|1|"2"|""|""|""|""|2785,17|"1"|2785,17|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|2785,17|"1"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"54"|238|"9175"|3|"1"|"1"|"1"|""|""|1616,67|"1"|1616,67|2|1|0|"1"|1616,67|1616,67|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|627|"19735"|1|"1"|"1"|"1"|""|""|7583,33|"1"|7583,33|2|1|0|"1"|7583,33|7583,33|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"82"|1629|"6378"|3|"1"|"1"|"1"|""|""|4100|"1"|4100|2|1|0|"1"|4100|4100|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|277|"5694"|1|"1"|"1"|"1"|""|""|7583,33|"1"|7583,33|2|1|0|"1"|7583,33|7583,33|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|137|"8538"|1|"2"|""|""|""|""|2385,89|"1"|2385,89|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|2385,89|"1"|0|"0"|0|"0"|0|"0"
"1"|"1B"|"6"|2143|"17266"|2|"1"|"1"|"1"|""|""|1800|"1"|1800|2|1|0|"1"|1800|1800|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"54"|389|"1639"|3|"2"|""|""|""|""|2307,24|"1"|2307,24|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|2307,24|"1"|0|"0"|0|"0"|0|"0"
"5"|"5"|"74"|168|"18438"|1|"1"|"1"|"1"|""|""|3033,33|"1"|3033,33|2|1|0|"1"|3033,33|3033,33|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|33|"9485"|2|"2"|""|""|""|""|2010,63|"1"|2010,63|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|2010,63|"1"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"54"|90|"18945"|1|"1"|"1"|"1"|""|""|4550|"1"|4550|2|1|0|"1"|4550|4550|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"94"|176|"6124"|2|"2"|""|""|""|""|4600,26|"1"|4600,26|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|4600,26|"1"|0|"0"|0|"0"|0|"0"
"1"|"1B"|"6"|669|"18704"|2|"1"|"1"|"1"|""|""|2800|"1"|2800|2|1|0|"1"|2800|2800|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"50"|799|"18726"|1|"1"|"1"|"1"|""|""|2666,67|"1"|2666,67|2|1|0|"1"|2666,67|2666,67|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"90"|401|"963"|2|"1"|"1"|"1"|""|""|5416,67|"1"|5416,67|2|1|0|"1"|5416,67|5416,67|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1B"|"6"|4030|"8161"|3|"1"|"1"|"1"|""|""|2500|"1"|2500|2|1|0|"1"|2500|2500|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|472|"20359"|2|"2"|""|""|""|""|2312,5|"1"|2312,5|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|2312,5|"1"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|91|"13428"|2|"2"|""|""|""|""|1578,9|"1"|1578,9|1|1|0|"0"|0|0|"0"|0|"0"|0|"0"|1578,9|"1"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|28|"15923"|1|"1"|"1"|"1"|""|""|5633,33|"0"|0|2|0|5633,33|"0"|0|5633,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|22|"285"|3|"1"|"1"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|27|"10437"|1|"1"|"1"|"1"|""|""|4500|"1"|4500|2|1|1666,67|"1"|4500|4500|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|26|"1413"|1|"1"|"1"|"1"|""|""|5416,67|"0"|0|2|0|5416,67|"0"|0|5416,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|28|"2780"|1|"1"|"1"|"1"|""|""|3950|"0"|0|2|0|3950|"0"|0|3950|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|27|"17187"|2|"1"|"1"|"2"|"1"|""|10500|"0"|0|2|0|10500|"0"|0|6500|"0"|4000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|26|"7087"|1|"1"|"1"|"1"|""|"2"|666,67|"0"|0|3|0|666,67|"0"|0|0|"0"|0|"0"|666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|31|"11523"|4|"1"|"1"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"10"|34|"2873"|1|"1"|"1"|"2"|"1"|""|4175|"0"|0|2|0|4175|"0"|0|3375|"0"|800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|114|"8189"|1|"1"|"1"|"1"|""|""|4000|"0"|0|2|0|4000|"0"|0|4000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|108|"11605"|1|"1"|"1"|"1"|""|""|3500|"0"|0|2|0|3500|"0"|0|3500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|94|"19760"|1|"1"|"2"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|94|"19760"|3|"1"|"2"|"1"|""|""|1233,33|"0"|0|2|0|1233,33|"0"|0|1233,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|73|"9300"|1|"2"|""|""|""|""|2200|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|2200|"0"|0|"0"
"3"|"3A"|"38"|56|"7501"|6|"1"|"1"|"1"|""|""|2708,33|"0"|0|2|0|2708,33|"0"|0|2708,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|65|"13996"|3|"1"|"1"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|94|"5282"|1|"1"|"1"|"1"|""|""|3250|"1"|3250|2|1|0|"1"|3250|3250|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|56|"13339"|2|"2"|""|""|""|""|991,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|991,67|"0"|0|"0"
"3"|"3A"|"38"|79|"6185"|1|"2"|""|""|""|""|708,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|708,33|"0"|0|"0"
"3"|"3A"|"38"|97|"10348"|1|"2"|""|""|""|""|1733,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1733,33|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|101|"13688"|1|"1"|"1"|"1"|""|""|7000|"0"|0|2|0|7000|"0"|0|7000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|102|"16141"|2|"1"|"1"|"1"|""|""|1480|"0"|0|3|0|400|"0"|0|400|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1080|"0"|0|"0"
"3"|"3A"|"38"|106|"103"|1|"1"|"1"|"1"|""|""|4383,33|"0"|0|3|0|700|"0"|0|700|"0"|0|"0"|0|"0"|3683,33|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|249|"10176"|2|"1"|"1"|"1"|""|""|480|"0"|0|2|0|480|"0"|0|480|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|107|"14307"|1|"1"|"2"|"1"|""|""|1350|"0"|0|2|0|1350|"0"|0|1350|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|73|"8395"|4|"1"|"2"|"1"|""|""|2500|"0"|0|2|0|2500|"0"|0|2500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|110|"1140"|1|"1"|"1"|"1"|""|""|8188,77|"0"|0|3|0|4108,77|"0"|0|4108,77|"0"|0|"0"|0|"0"|0|"0"|0|"0"|4080|"0"|0|"0"
"4"|"4A"|"18"|114|"17158"|1|"1"|"1"|"1"|""|""|2013,33|"0"|0|4|0|413,33|"0"|0|413,33|"0"|0|"0"|0|"0"|1600|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|165|"6670"|4|"1"|"1"|"2"|"1"|""|350|"0"|0|2|0|350|"0"|0|200|"0"|150|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|162|"16325"|4|"2"|""|""|""|"1"|3556,67|"0"|0|1|0|3556,67|"0"|0|0|"0"|0|"0"|3556,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|146|"16798"|1|"1"|"2"|"1"|""|""|1600|"0"|0|3|0|100|"0"|0|100|"0"|0|"0"|0|"0"|1500|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|173|"7304"|2|"2"|""|""|""|""|1866,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1866,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|170|"15862"|1|"1"|"1"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|69|"19583"|1|"2"|""|""|""|""|1950|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1950|"0"|0|"0"
"4"|"4A"|"18"|69|"19583"|3|"1"|"1"|"1"|""|""|2700|"0"|0|2|0|2700|"0"|0|2700|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|99|"6048"|1|"1"|"1"|"1"|""|""|1323,58|"0"|0|2|0|1323,58|"0"|0|1323,58|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|170|"16761"|1|"1"|"1"|"1"|""|""|1133,33|"0"|0|2|0|1133,33|"0"|0|1133,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|175|"17725"|1|"1"|"1"|"1"|""|""|1500|"0"|0|2|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|928|"11448"|1|"2"|""|""|""|""|2500,5|"0"|0|2|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|2412,5|"0"|88|"0"
"4"|"4A"|"18"|121|"13813"|1|"2"|""|""|""|"1"|4300|"0"|0|2|0|1500|"0"|0|0|"0"|0|"0"|1500|"0"|0|"0"|0|"0"|2800|"0"|0|"0"
"4"|"4A"|"18"|286|"14940"|1|"2"|""|""|""|""|50|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|50|"0"|0|"0"
"4"|"4A"|"18"|282|"7401"|1|"1"|"2"|"1"|""|""|1731,67|"0"|0|3|0|575|"0"|0|575|"0"|0|"0"|0|"0"|1156,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|158|"1003"|2|"1"|"1"|"1"|""|""|3000|"0"|0|2|0|3000|"0"|0|3000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|288|"9907"|3|"1"|"1"|"1"|""|""|3250|"0"|0|2|0|3250|"0"|0|3250|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|228|"15593"|2|"2"|""|""|""|""|3466,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|3466,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|273|"16897"|1|"1"|"2"|"1"|""|""|5500|"0"|0|2|0|5500|"0"|0|5500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|283|"7422"|1|"1"|"2"|"1"|""|""|2866,67|"0"|0|3|0|1366,67|"0"|0|1366,67|"0"|0|"0"|0|"0"|1500|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|239|"15786"|1|"1"|"1"|"2"|"1"|""|1310|"0"|0|2|0|1310|"0"|0|710|"0"|600|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|153|"5659"|1|"1"|"1"|"1"|""|""|19676,67|"0"|0|3|0|19250|"0"|0|19250|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|426,67|"0"
"6"|"6B"|"26"|97|"7567"|2|"2"|""|""|""|"1"|400|"0"|0|1|0|400|"0"|0|0|"0"|0|"0"|400|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|435|"17995"|1|"2"|""|""|""|""|7908,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|7908,33|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|321|"9716"|1|"1"|"3"|"1"|""|""|4000|"0"|0|2|0|4000|"0"|0|4000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|276|"3155"|1|"1"|"1"|"1"|""|""|8278,17|"0"|0|2|0|8278,17|"0"|0|8278,17|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|420|"18350"|1|"1"|"1"|"1"|""|""|8250|"0"|0|2|0|8250|"0"|0|8250|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|288|"19074"|2|"1"|"1"|"1"|""|""|4796,67|"0"|0|2|0|4796,67|"0"|0|4796,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|207|"14052"|1|"1"|"1"|"1"|""|""|8208,33|"0"|0|2|0|8208,33|"0"|0|8208,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|221|"8787"|1|"1"|"1"|"1"|""|""|17333,33|"0"|0|2|0|17333,33|"0"|0|17333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|348|"20026"|1|"1"|"2"|"1"|""|""|3000|"0"|0|2|0|3000|"0"|0|3000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|259|"13362"|1|"1"|"2"|"2"|"2"|""|26500|"1"|2000|2|2|26500|"1"|2000|25500|"0"|1000|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|121|"9193"|1|"1"|"1"|"1"|""|""|5778,32|"0"|0|3|0|3778,32|"0"|0|3778,32|"0"|0|"0"|0|"0"|0|"0"|2000|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|115|"16586"|1|"2"|""|""|""|""|4231,45|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|4231,45|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|383|"5734"|1|"1"|"2"|"1"|""|""|9866,67|"0"|0|3|0|6666,67|"0"|0|6666,67|"0"|0|"0"|0|"0"|3200|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|267|"1501"|2|"1"|"2"|"1"|""|""|6000|"0"|0|2|0|6000|"0"|0|6000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|184|"16871"|2|"1"|"1"|"1"|""|""|2833,33|"0"|0|2|0|2833,33|"0"|0|2833,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|173|"14294"|2|"2"|""|""|""|""|220|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|220|"0"|0|"0"
"6"|"6B"|"26"|199|"7409"|1|"1"|"1"|"1"|""|""|18166,67|"0"|0|2|0|18166,67|"0"|0|18166,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|317|"13540"|1|"1"|"1"|"1"|""|""|15292,33|"0"|0|2|0|15292,33|"0"|0|15292,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|151|"12133"|1|"1"|"1"|"1"|""|""|2005|"0"|0|2|0|2005|"0"|0|2005|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|435|"14683"|2|"2"|""|""|""|""|1700|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1700|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|245|"18925"|2|"2"|""|""|""|""|2459,94|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2459,94|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|449|"1073"|1|"2"|""|""|""|""|4300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|4300|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|500|"8250"|2|"1"|"1"|"1"|""|""|6000|"0"|0|2|0|6000|"0"|0|6000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|163|"6859"|1|"1"|"1"|"1"|""|""|5000|"0"|0|2|0|5000|"0"|0|5000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|54|"12297"|2|"1"|"1"|"1"|""|""|8633,33|"0"|0|2|0|8633,33|"0"|0|8633,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|44|"7201"|1|"1"|"2"|"1"|""|""|11466,67|"0"|0|4|0|6666,67|"0"|0|6666,67|"0"|0|"0"|0|"0"|2500|"0"|2300|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|61|"19371"|2|"1"|"1"|"1"|""|""|7500|"0"|0|2|0|7500|"0"|0|7500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|125|"10721"|1|"2"|""|""|""|""|5945|"0"|0|2|0|0|"0"|0|0|"0"|0|"0"|0|"0"|5750|"0"|0|"0"|195|"0"|0|"0"
"6"|"6B"|"26"|88|"18682"|2|"1"|"1"|"1"|""|""|8558,33|"0"|0|2|0|8558,33|"0"|0|8558,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|44|"20103"|1|"1"|"1"|"1"|""|""|6489|"0"|0|2|0|6489|"0"|0|6489|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|44|"20103"|2|"1"|"1"|"1"|""|""|5848|"0"|0|2|0|5848|"0"|0|5848|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|93|"8894"|2|"1"|"1"|"1"|""|""|2777,33|"0"|0|2|0|2777,33|"0"|0|2777,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|75|"6947"|2|"2"|""|""|""|""|3272,85|"0"|0|2|0|0|"0"|0|0|"0"|0|"0"|0|"0"|3200|"0"|0|"0"|72,85|"0"|0|"0"
"6"|"6B"|"26"|47|"3060"|2|"2"|""|""|""|""|277,6|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|277,6|"0"|0|"0"
"6"|"6B"|"26"|29|"13226"|2|"1"|"1"|"1"|""|""|700|"0"|0|2|0|700|"0"|0|700|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|74|"4931"|3|"1"|"1"|"1"|""|""|3590|"0"|0|3|0|3500|"0"|0|3500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|90|"0"|0|"0"
"6"|"6B"|"26"|22|"11140"|1|"1"|"2"|"1"|""|""|1931,17|"0"|0|3|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|431,17|"0"|0|"0"
"6"|"6B"|"26"|22|"11140"|2|"1"|"2"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|278|"19278"|1|"1"|"1"|"1"|""|""|2400|"0"|0|2|0|2400|"0"|0|2400|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|211|"13009"|2|"1"|"1"|"1"|""|""|3100|"0"|0|2|0|3100|"0"|0|3100|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|372|"9262"|1|"1"|"1"|"1"|""|""|7583,33|"0"|0|2|0|7583,33|"0"|0|7583,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|372|"9262"|2|"1"|"2"|"1"|""|""|2500|"0"|0|2|0|2500|"0"|0|2500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|372|"9262"|3|"1"|"2"|"2"|"2"|""|5083,33|"0"|0|2|0|5083,33|"0"|0|3000|"0"|2083,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|852|"12467"|2|"1"|"1"|"1"|""|""|1500|"0"|0|2|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|696|"165"|2|"1"|"1"|"1"|""|""|1807,29|"0"|0|2|0|1807,29|"0"|0|1807,29|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|466|"17546"|1|"1"|"1"|"1"|""|""|1200|"0"|0|3|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1200|"0"|0|"0"
"4"|"4B"|"34"|36|"13313"|1|"1"|"2"|"1"|""|""|900|"0"|0|2|0|900|"0"|0|900|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|36|"1756"|2|"1"|"1"|"1"|""|""|3708,33|"0"|0|2|0|3708,33|"0"|0|3708,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|60|"20241"|2|"1"|"1"|"1"|""|""|1500|"0"|0|2|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|166|"6082"|1|"2"|""|""|""|""|410|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|410|"0"|0|"0"
"4"|"4B"|"22"|209|"4126"|1|"1"|"1"|"1"|""|""|4333,33|"0"|0|2|0|4333,33|"0"|0|4333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|164|"3992"|2|"1"|"1"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
